Timestamp,Source,Destination,PacketSize,Label
0.011251354,10.1.5.2,10.1.15.1,52,Benign
0.011345754,10.1.5.2,10.1.16.1,52,Benign
0.011358873,10.1.5.2,10.1.6.1,52,Benign
0.011440154,10.1.5.2,10.1.17.1,52,Benign
0.011453273,10.1.5.2,10.1.7.1,52,Benign
0.011534554,10.1.5.2,10.1.18.1,52,Benign
0.011547673,10.1.5.2,10.1.8.1,52,Benign
0.011628954,10.1.5.2,10.1.19.1,52,Benign
0.011642073,10.1.5.2,10.1.9.1,52,Benign
0.011723354,10.1.5.2,10.1.20.1,52,Benign
0.011736473,10.1.5.2,10.1.10.1,52,Benign
0.011817754,10.1.5.2,10.1.21.1,52,Benign
0.011830873,10.1.5.2,10.1.11.1,52,Benign
0.011912154,10.1.5.2,10.1.22.1,52,Benign
0.011925273,10.1.5.2,10.1.12.1,52,Benign
0.012006554,10.1.5.2,10.1.23.1,52,Benign
0.012019673,10.1.5.2,10.1.13.1,52,Benign
0.012100954,10.1.5.2,10.1.24.1,52,Benign
0.012114073,10.1.5.2,10.1.14.1,52,Benign
0.012148154,10.1.5.2,10.1.25.1,52,Benign
0.012255673,10.1.5.2,10.1.15.1,52,Benign
0.012350073,10.1.5.2,10.1.16.1,52,Benign
0.012363192,10.1.6.1,10.1.5.2,588,Benign
0.012410392,10.1.6.1,10.1.5.2,588,Benign
0.012444473,10.1.5.2,10.1.17.1,52,Benign
0.012457592,10.1.7.1,10.1.5.2,588,Benign
0.012457592,10.1.6.1,10.1.5.2,588,Benign
0.012504792,10.1.7.1,10.1.5.2,588,Benign
0.012538873,10.1.5.2,10.1.18.1,52,Benign
0.012551992,10.1.8.1,10.1.5.2,588,Benign
0.012551992,10.1.7.1,10.1.5.2,588,Benign
0.012599192,10.1.8.1,10.1.5.2,588,Benign
0.012633273,10.1.5.2,10.1.19.1,52,Benign
0.012646392,10.1.9.1,10.1.5.2,588,Benign
0.012646392,10.1.8.1,10.1.5.2,588,Benign
0.012693592,10.1.9.1,10.1.5.2,588,Benign
0.012727673,10.1.5.2,10.1.20.1,52,Benign
0.012740792,10.1.9.1,10.1.5.2,588,Benign
0.012822073,10.1.5.2,10.1.21.1,52,Benign
0.012916473,10.1.5.2,10.1.22.1,52,Benign
0.013010873,10.1.5.2,10.1.23.1,52,Benign
0.013105273,10.1.5.2,10.1.24.1,52,Benign
0.013152473,10.1.5.2,10.1.25.1,52,Benign
0.013410392,10.1.6.1,10.1.5.2,588,Benign
0.013457592,10.1.6.1,10.1.5.2,588,Benign
0.013504792,10.1.7.1,10.1.5.2,588,Benign
0.013551992,10.1.6.1,10.1.5.2,588,Benign
0.013599192,10.1.7.1,10.1.5.2,588,Benign
0.013646392,10.1.8.1,10.1.5.2,588,Benign
0.013693592,10.1.7.1,10.1.5.2,588,Benign
0.013740792,10.1.8.1,10.1.5.2,588,Benign
0.013787992,10.1.9.1,10.1.5.2,588,Benign
0.013835192,10.1.8.1,10.1.5.2,588,Benign
0.013882392,10.1.9.1,10.1.5.2,588,Benign
0.013976792,10.1.9.1,10.1.5.2,588,Benign
0.014504792,10.1.5.2,10.1.6.1,52,Benign
0.014646392,10.1.5.2,10.1.7.1,52,Benign
0.014787992,10.1.5.2,10.1.8.1,52,Benign
0.014929592,10.1.5.2,10.1.9.1,52,Benign
0.015071192,10.1.5.2,10.1.10.1,52,Benign
0.015212792,10.1.5.2,10.1.11.1,52,Benign
0.015354392,10.1.5.2,10.1.12.1,52,Benign
0.015495992,10.1.5.2,10.1.13.1,52,Benign
0.015509111,10.1.5.2,10.1.6.1,52,Benign
0.015637592,10.1.5.2,10.1.14.1,52,Benign
0.015650711,10.1.5.2,10.1.7.1,52,Benign
0.015779192,10.1.5.2,10.1.15.1,52,Benign
0.015792311,10.1.5.2,10.1.8.1,52,Benign
0.015920792,10.1.5.2,10.1.16.1,52,Benign
0.015933911,10.1.5.2,10.1.9.1,52,Benign
0.016,10.1.0.1,10.1.5.2,540,DDoS
0.016,10.1.1.1,10.1.5.2,540,DDoS
0.016,10.1.2.1,10.1.5.2,540,DDoS
0.016,10.1.3.1,10.1.5.2,540,DDoS
0.016,10.1.4.1,10.1.5.2,540,DDoS
0.016062392,10.1.5.2,10.1.17.1,52,Benign
0.016075511,10.1.5.2,10.1.10.1,52,Benign
0.016203992,10.1.5.2,10.1.18.1,52,Benign
0.016217111,10.1.5.2,10.1.11.1,52,Benign
0.016345592,10.1.5.2,10.1.19.1,52,Benign
0.016358711,10.1.5.2,10.1.12.1,52,Benign
0.016487192,10.1.5.2,10.1.20.1,52,Benign
0.016500311,10.1.5.2,10.1.13.1,52,Benign
0.01651343,10.1.6.1,10.1.5.2,588,Benign
0.01656063,10.1.6.1,10.1.5.2,588,Benign
0.01660783,10.1.6.1,10.1.5.2,588,Benign
0.016628792,10.1.5.2,10.1.21.1,52,Benign
0.016641911,10.1.5.2,10.1.14.1,52,Benign
0.01665503,10.1.7.1,10.1.5.2,588,Benign
0.01670223,10.1.7.1,10.1.5.2,588,Benign
0.01674943,10.1.7.1,10.1.5.2,588,Benign
0.016770392,10.1.5.2,10.1.22.1,52,Benign
0.016783511,10.1.5.2,10.1.15.1,52,Benign
0.01679663,10.1.8.1,10.1.5.2,588,Benign
0.01684383,10.1.8.1,10.1.5.2,588,Benign
0.01689103,10.1.8.1,10.1.5.2,588,Benign
0.016911992,10.1.5.2,10.1.23.1,52,Benign
0.016925111,10.1.5.2,10.1.16.1,52,Benign
0.01693823,10.1.9.1,10.1.5.2,588,Benign
0.01698543,10.1.9.1,10.1.5.2,588,Benign
0.01703263,10.1.9.1,10.1.5.2,588,Benign
0.017043359,10.1.0.1,10.1.5.2,540,DDoS
0.017066711,10.1.5.2,10.1.17.1,52,Benign
0.017086718,10.1.1.1,10.1.5.2,540,DDoS
0.017100792,10.1.5.2,10.1.24.1,52,Benign
0.017130077,10.1.2.1,10.1.5.2,540,DDoS
0.017147992,10.1.5.2,10.1.25.1,52,Benign
0.017173436,10.1.3.1,10.1.5.2,540,DDoS
0.017208311,10.1.5.2,10.1.18.1,52,Benign
0.017216795,10.1.4.1,10.1.5.2,540,DDoS
0.017349911,10.1.5.2,10.1.19.1,52,Benign
0.017491511,10.1.5.2,10.1.20.1,52,Benign
0.01756063,10.1.6.1,10.1.5.2,588,Benign
0.01760783,10.1.6.1,10.1.5.2,588,Benign
0.017633111,10.1.5.2,10.1.21.1,52,Benign
0.01765503,10.1.6.1,10.1.5.2,588,Benign
0.01770223,10.1.7.1,10.1.5.2,588,Benign
0.01774943,10.1.7.1,10.1.5.2,588,Benign
0.017774711,10.1.5.2,10.1.22.1,52,Benign
0.01779663,10.1.7.1,10.1.5.2,588,Benign
0.01784383,10.1.8.1,10.1.5.2,588,Benign
0.01789103,10.1.8.1,10.1.5.2,588,Benign
0.017916311,10.1.5.2,10.1.23.1,52,Benign
0.01793823,10.1.8.1,10.1.5.2,588,Benign
0.01798543,10.1.9.1,10.1.5.2,588,Benign
0.01803263,10.1.9.1,10.1.5.2,588,Benign
0.01807983,10.1.9.1,10.1.5.2,588,Benign
0.018105111,10.1.5.2,10.1.24.1,52,Benign
0.018152311,10.1.5.2,10.1.25.1,52,Benign
0.01860783,10.1.5.2,10.1.6.1,52,Benign
0.01870223,10.1.5.2,10.1.6.1,52,Benign
0.01874943,10.1.5.2,10.1.7.1,52,Benign
0.01884383,10.1.5.2,10.1.7.1,52,Benign
0.01889103,10.1.5.2,10.1.8.1,52,Benign
0.01898543,10.1.5.2,10.1.8.1,52,Benign
0.01903263,10.1.5.2,10.1.9.1,52,Benign
0.01912703,10.1.5.2,10.1.9.1,52,Benign
0.01917423,10.1.5.2,10.1.10.1,52,Benign
0.01926863,10.1.5.2,10.1.10.1,52,Benign
0.01931583,10.1.5.2,10.1.11.1,52,Benign
0.01941023,10.1.5.2,10.1.11.1,52,Benign
0.01945743,10.1.5.2,10.1.12.1,52,Benign
0.01955183,10.1.5.2,10.1.12.1,52,Benign
0.01959903,10.1.5.2,10.1.13.1,52,Benign
0.019612149,10.1.5.2,10.1.6.1,52,Benign
0.01969343,10.1.5.2,10.1.13.1,52,Benign
0.019706549,10.1.5.2,10.1.6.1,52,Benign
0.01974063,10.1.5.2,10.1.14.1,52,Benign
0.019753749,10.1.5.2,10.1.7.1,52,Benign
0.01983503,10.1.5.2,10.1.14.1,52,Benign
0.019848149,10.1.5.2,10.1.7.1,52,Benign
0.01988223,10.1.5.2,10.1.15.1,52,Benign
0.019895349,10.1.5.2,10.1.8.1,52,Benign
0.01997663,10.1.5.2,10.1.15.1,52,Benign
0.019989749,10.1.5.2,10.1.8.1,52,Benign
0.02002383,10.1.5.2,10.1.16.1,52,Benign
0.020036949,10.1.5.2,10.1.9.1,52,Benign
0.02011823,10.1.5.2,10.1.16.1,52,Benign
0.020131349,10.1.5.2,10.1.9.1,52,Benign
0.02016543,10.1.5.2,10.1.17.1,52,Benign
0.020178549,10.1.5.2,10.1.10.1,52,Benign
0.02025983,10.1.5.2,10.1.17.1,52,Benign
0.020272949,10.1.5.2,10.1.10.1,52,Benign
0.02030703,10.1.5.2,10.1.18.1,52,Benign
0.020320149,10.1.5.2,10.1.11.1,52,Benign
0.02040143,10.1.5.2,10.1.18.1,52,Benign
0.020414549,10.1.5.2,10.1.11.1,52,Benign
0.02044863,10.1.5.2,10.1.19.1,52,Benign
0.020461749,10.1.5.2,10.1.12.1,52,Benign
0.02054303,10.1.5.2,10.1.19.1,52,Benign
0.020556149,10.1.5.2,10.1.12.1,52,Benign
0.02059023,10.1.5.2,10.1.20.1,52,Benign
0.020603349,10.1.5.2,10.1.13.1,52,Benign
0.020616468,10.1.6.1,10.1.5.2,588,Benign
0.020663668,10.1.6.1,10.1.5.2,588,Benign
0.02068463,10.1.5.2,10.1.20.1,52,Benign
0.020697749,10.1.5.2,10.1.13.1,52,Benign
0.020710868,10.1.6.1,10.1.5.2,588,Benign
0.02073183,10.1.5.2,10.1.21.1,52,Benign
0.020744949,10.1.5.2,10.1.14.1,52,Benign
0.020758068,10.1.7.1,10.1.5.2,588,Benign
0.020758068,10.1.6.1,10.1.5.2,588,Benign
0.020805268,10.1.7.1,10.1.5.2,588,Benign
0.020805268,10.1.6.1,10.1.5.2,588,Benign
0.02082623,10.1.5.2,10.1.21.1,52,Benign
0.020839349,10.1.5.2,10.1.14.1,52,Benign
0.020852468,10.1.7.1,10.1.5.2,588,Benign
0.020852468,10.1.6.1,10.1.5.2,588,Benign
0.02087343,10.1.5.2,10.1.22.1,52,Benign
0.020886549,10.1.5.2,10.1.15.1,52,Benign
0.020899668,10.1.8.1,10.1.5.2,588,Benign
0.020899668,10.1.7.1,10.1.5.2,588,Benign
0.020946868,10.1.8.1,10.1.5.2,588,Benign
0.020946868,10.1.7.1,10.1.5.2,588,Benign
0.02096783,10.1.5.2,10.1.22.1,52,Benign
0.020980949,10.1.5.2,10.1.15.1,52,Benign
0.020994068,10.1.8.1,10.1.5.2,588,Benign
0.020994068,10.1.7.1,10.1.5.2,588,Benign
0.02101503,10.1.5.2,10.1.23.1,52,Benign
0.021028149,10.1.5.2,10.1.16.1,52,Benign
0.021041268,10.1.9.1,10.1.5.2,588,Benign
0.021041268,10.1.8.1,10.1.5.2,588,Benign
0.021088468,10.1.9.1,10.1.5.2,588,Benign
0.021088468,10.1.8.1,10.1.5.2,588,Benign
0.02110943,10.1.5.2,10.1.23.1,52,Benign
0.021122549,10.1.5.2,10.1.16.1,52,Benign
0.021135668,10.1.9.1,10.1.5.2,588,Benign
0.021135668,10.1.8.1,10.1.5.2,588,Benign
0.021169749,10.1.5.2,10.1.17.1,52,Benign
0.021182868,10.1.9.1,10.1.5.2,588,Benign
0.02120383,10.1.5.2,10.1.24.1,52,Benign
0.021230068,10.1.9.1,10.1.5.2,588,Benign
0.02125103,10.1.5.2,10.1.25.1,52,Benign
0.021264149,10.1.5.2,10.1.17.1,52,Benign
0.021277268,10.1.9.1,10.1.5.2,588,Benign
0.021311349,10.1.5.2,10.1.18.1,52,Benign
0.02139263,10.1.5.2,10.1.24.1,52,Benign
0.021405749,10.1.5.2,10.1.18.1,52,Benign
0.02143983,10.1.5.2,10.1.25.1,52,Benign
0.021452949,10.1.5.2,10.1.19.1,52,Benign
0.021547349,10.1.5.2,10.1.19.1,52,Benign
0.021594549,10.1.5.2,10.1.20.1,52,Benign
0.021663668,10.1.6.1,10.1.5.2,588,Benign
0.021688949,10.1.5.2,10.1.20.1,52,Benign
0.021710868,10.1.6.1,10.1.5.2,588,Benign
0.021736149,10.1.5.2,10.1.21.1,52,Benign
0.021758068,10.1.6.1,10.1.5.2,588,Benign
0.021805268,10.1.7.1,10.1.5.2,588,Benign
0.021830549,10.1.5.2,10.1.21.1,52,Benign
0.021852468,10.1.6.1,10.1.5.2,588,Benign
0.021877749,10.1.5.2,10.1.22.1,52,Benign
0.021899668,10.1.7.1,10.1.5.2,588,Benign
0.021946868,10.1.6.1,10.1.5.2,588,Benign
0.021972149,10.1.5.2,10.1.22.1,52,Benign
0.021994068,10.1.7.1,10.1.5.2,588,Benign
0.022019349,10.1.5.2,10.1.23.1,52,Benign
0.022041268,10.1.6.1,10.1.5.2,588,Benign
0.022088468,10.1.8.1,10.1.5.2,588,Benign
0.022113749,10.1.5.2,10.1.23.1,52,Benign
0.022135668,10.1.7.1,10.1.5.2,588,Benign
0.022182868,10.1.8.1,10.1.5.2,588,Benign
0.022208149,10.1.5.2,10.1.24.1,52,Benign
0.022230068,10.1.7.1,10.1.5.2,588,Benign
0.022255349,10.1.5.2,10.1.25.1,52,Benign
0.022277268,10.1.8.1,10.1.5.2,588,Benign
0.022324468,10.1.7.1,10.1.5.2,588,Benign
0.022371668,10.1.9.1,10.1.5.2,588,Benign
0.022396949,10.1.5.2,10.1.24.1,52,Benign
0.022418868,10.1.8.1,10.1.5.2,588,Benign
0.022444149,10.1.5.2,10.1.25.1,52,Benign
0.022466068,10.1.9.1,10.1.5.2,588,Benign
0.022513268,10.1.8.1,10.1.5.2,588,Benign
0.022560468,10.1.9.1,10.1.5.2,588,Benign
0.022607668,10.1.8.1,10.1.5.2,588,Benign
0.022702068,10.1.9.1,10.1.5.2,588,Benign
0.022758068,10.1.5.2,10.1.6.1,52,Benign
0.022796468,10.1.9.1,10.1.5.2,588,Benign
0.022890868,10.1.9.1,10.1.5.2,588,Benign
0.022899668,10.1.5.2,10.1.6.1,52,Benign
0.022946868,10.1.5.2,10.1.7.1,52,Benign
0.023088468,10.1.5.2,10.1.6.1,52,Benign
0.023182868,10.1.5.2,10.1.7.1,52,Benign
0.023230068,10.1.5.2,10.1.8.1,52,Benign
0.023371668,10.1.5.2,10.1.7.1,52,Benign
0.023466068,10.1.5.2,10.1.8.1,52,Benign
0.023513268,10.1.5.2,10.1.9.1,52,Benign
0.023654868,10.1.5.2,10.1.8.1,52,Benign
0.023749268,10.1.5.2,10.1.9.1,52,Benign
0.023762387,10.1.5.2,10.1.6.1,52,Benign
0.023796468,10.1.5.2,10.1.10.1,52,Benign
0.023903987,10.1.5.2,10.1.6.1,52,Benign
0.023938068,10.1.5.2,10.1.9.1,52,Benign
0.023951187,10.1.5.2,10.1.7.1,52,Benign
0.024,10.1.0.1,10.1.5.2,540,DDoS
0.024,10.1.1.1,10.1.5.2,540,DDoS
0.024,10.1.2.1,10.1.5.2,540,DDoS
0.024,10.1.3.1,10.1.5.2,540,DDoS
0.024,10.1.4.1,10.1.5.2,540,DDoS
0.024032468,10.1.5.2,10.1.10.1,52,Benign
0.024079668,10.1.5.2,10.1.11.1,52,Benign
0.024092787,10.1.5.2,10.1.6.1,52,Benign
0.024187187,10.1.5.2,10.1.7.1,52,Benign
0.024221268,10.1.5.2,10.1.10.1,52,Benign
0.024234387,10.1.5.2,10.1.8.1,52,Benign
0.024315668,10.1.5.2,10.1.11.1,52,Benign
0.024362868,10.1.5.2,10.1.12.1,52,Benign
0.024375987,10.1.5.2,10.1.7.1,52,Benign
0.024470387,10.1.5.2,10.1.8.1,52,Benign
0.024504468,10.1.5.2,10.1.11.1,52,Benign
0.024517587,10.1.5.2,10.1.9.1,52,Benign
0.024598868,10.1.5.2,10.1.12.1,52,Benign
0.024646068,10.1.5.2,10.1.13.1,52,Benign
0.024659187,10.1.5.2,10.1.8.1,52,Benign
0.024753587,10.1.5.2,10.1.9.1,52,Benign
0.024766706,10.1.6.1,10.1.5.2,588,Benign
0.024787668,10.1.5.2,10.1.12.1,52,Benign
0.024800787,10.1.5.2,10.1.10.1,52,Benign
0.024813906,10.1.6.1,10.1.5.2,588,Benign
0.024861106,10.1.6.1,10.1.5.2,588,Benign
0.024882068,10.1.5.2,10.1.13.1,52,Benign
0.024908306,10.1.6.1,10.1.5.2,588,Benign
0.024929268,10.1.5.2,10.1.14.1,52,Benign
0.024942387,10.1.5.2,10.1.9.1,52,Benign
0.024955506,10.1.7.1,10.1.5.2,588,Benign
0.024955506,10.1.6.1,10.1.5.2,588,Benign
0.025002706,10.1.7.1,10.1.5.2,588,Benign
0.025002706,10.1.6.1,10.1.5.2,588,Benign
0.025036787,10.1.5.2,10.1.10.1,52,Benign
0.025049906,10.1.7.1,10.1.5.2,588,Benign
0.025070868,10.1.5.2,10.1.13.1,52,Benign
0.025083987,10.1.5.2,10.1.11.1,52,Benign
0.025097106,10.1.6.1,10.1.5.2,588,Benign
0.025144306,10.1.6.1,10.1.5.2,588,Benign
0.025165268,10.1.5.2,10.1.14.1,52,Benign
0.025191506,10.1.7.1,10.1.5.2,588,Benign
0.025191506,10.1.6.1,10.1.5.2,588,Benign
0.025212468,10.1.5.2,10.1.15.1,52,Benign
0.025225587,10.1.5.2,10.1.10.1,52,Benign
0.025238706,10.1.8.1,10.1.5.2,588,Benign
0.025238706,10.1.7.1,10.1.5.2,588,Benign
0.025285906,10.1.8.1,10.1.5.2,588,Benign
0.025285906,10.1.7.1,10.1.5.2,588,Benign
0.025319987,10.1.5.2,10.1.11.1,52,Benign
0.025333106,10.1.8.1,10.1.5.2,588,Benign
0.025354068,10.1.5.2,10.1.14.1,52,Benign
0.025367187,10.1.5.2,10.1.12.1,52,Benign
0.025380306,10.1.7.1,10.1.5.2,588,Benign
0.025427506,10.1.7.1,10.1.5.2,588,Benign
0.025448468,10.1.5.2,10.1.15.1,52,Benign
0.025474706,10.1.8.1,10.1.5.2,588,Benign
0.025474706,10.1.7.1,10.1.5.2,588,Benign
0.025495668,10.1.5.2,10.1.16.1,52,Benign
0.025508787,10.1.5.2,10.1.11.1,52,Benign
0.025521906,10.1.9.1,10.1.5.2,588,Benign
0.025521906,10.1.8.1,10.1.5.2,588,Benign
0.025569106,10.1.9.1,10.1.5.2,588,Benign
0.025569106,10.1.8.1,10.1.5.2,588,Benign
0.025603187,10.1.5.2,10.1.12.1,52,Benign
0.025616306,10.1.9.1,10.1.5.2,588,Benign
0.025637268,10.1.5.2,10.1.15.1,52,Benign
0.025650387,10.1.5.2,10.1.13.1,52,Benign
0.025663506,10.1.8.1,10.1.5.2,588,Benign
0.025710706,10.1.8.1,10.1.5.2,588,Benign
0.025731668,10.1.5.2,10.1.16.1,52,Benign
0.025757906,10.1.9.1,10.1.5.2,588,Benign
0.025757906,10.1.8.1,10.1.5.2,588,Benign
0.025778868,10.1.5.2,10.1.17.1,52,Benign
0.025791987,10.1.5.2,10.1.12.1,52,Benign
0.025805106,10.1.9.1,10.1.5.2,588,Benign
0.025852306,10.1.9.1,10.1.5.2,588,Benign
0.025886387,10.1.5.2,10.1.13.1,52,Benign
0.025920468,10.1.5.2,10.1.16.1,52,Benign
0.025933587,10.1.5.2,10.1.14.1,52,Benign
0.025946706,10.1.9.1,10.1.5.2,588,Benign
0.025993906,10.1.9.1,10.1.5.2,588,Benign
0.026014868,10.1.5.2,10.1.17.1,52,Benign
0.026041106,10.1.9.1,10.1.5.2,588,Benign
0.026062068,10.1.5.2,10.1.18.1,52,Benign
0.026075187,10.1.5.2,10.1.13.1,52,Benign
0.026169587,10.1.5.2,10.1.14.1,52,Benign
