Timestamp,Source,Destination,PacketSize,Label
0.006143985,10.1.4.1,10.1.5.4,540,DDoS
0.006368146,10.1.0.1,10.1.5.4,540,DDoS
0.006411505,10.1.1.1,10.1.5.4,540,DDoS
0.006454864,10.1.2.1,10.1.5.4,540,DDoS
0.006498223,10.1.3.1,10.1.5.4,540,DDoS
0.006541582,10.1.4.1,10.1.5.4,540,DDoS
0.006553584,10.1.0.1,10.1.5.4,540,DDoS
0.006553584,10.1.1.1,10.1.5.4,540,DDoS
0.006553584,10.1.2.1,10.1.5.4,540,DDoS
0.006553584,10.1.3.1,10.1.5.4,540,DDoS
0.006553584,10.1.4.1,10.1.5.4,540,DDoS
0.006777745,10.1.0.1,10.1.5.4,540,DDoS
0.006821104,10.1.1.1,10.1.5.4,540,DDoS
0.006864463,10.1.2.1,10.1.5.4,540,DDoS
0.006907822,10.1.3.1,10.1.5.4,540,DDoS
0.006951181,10.1.4.1,10.1.5.4,540,DDoS
0.006963183,10.1.0.1,10.1.5.4,540,DDoS
0.006963183,10.1.1.1,10.1.5.4,540,DDoS
0.006963183,10.1.2.1,10.1.5.4,540,DDoS
0.006963183,10.1.3.1,10.1.5.4,540,DDoS
0.006963183,10.1.4.1,10.1.5.4,540,DDoS
0.007187344,10.1.0.1,10.1.5.4,540,DDoS
0.007230703,10.1.1.1,10.1.5.4,540,DDoS
0.007274062,10.1.2.1,10.1.5.4,540,DDoS
0.007317421,10.1.3.1,10.1.5.4,540,DDoS
0.00736078,10.1.4.1,10.1.5.4,540,DDoS
0.007372782,10.1.0.1,10.1.5.4,540,DDoS
0.007372782,10.1.1.1,10.1.5.4,540,DDoS
0.007372782,10.1.2.1,10.1.5.4,540,DDoS
0.007372782,10.1.3.1,10.1.5.4,540,DDoS
0.007372782,10.1.4.1,10.1.5.4,540,DDoS
0.007596943,10.1.0.1,10.1.5.4,540,DDoS
0.007640302,10.1.1.1,10.1.5.4,540,DDoS
0.007683661,10.1.2.1,10.1.5.4,540,DDoS
0.00772702,10.1.3.1,10.1.5.4,540,DDoS
0.007770379,10.1.4.1,10.1.5.4,540,DDoS
0.007782381,10.1.0.1,10.1.5.4,540,DDoS
0.007782381,10.1.1.1,10.1.5.4,540,DDoS
0.007782381,10.1.2.1,10.1.5.4,540,DDoS
0.007782381,10.1.3.1,10.1.5.4,540,DDoS
0.007782381,10.1.4.1,10.1.5.4,540,DDoS
0.008006542,10.1.0.1,10.1.5.4,540,DDoS
0.008049901,10.1.1.1,10.1.5.4,540,DDoS
0.00809326,10.1.2.1,10.1.5.4,540,DDoS
0.008136619,10.1.3.1,10.1.5.4,540,DDoS
0.008179978,10.1.4.1,10.1.5.4,540,DDoS
0.00819198,10.1.0.1,10.1.5.4,540,DDoS
0.00819198,10.1.1.1,10.1.5.4,540,DDoS
0.00819198,10.1.2.1,10.1.5.4,540,DDoS
0.00819198,10.1.3.1,10.1.5.4,540,DDoS
0.00819198,10.1.4.1,10.1.5.4,540,DDoS
0.008416141,10.1.0.1,10.1.5.4,540,DDoS
0.0084595,10.1.1.1,10.1.5.4,540,DDoS
0.008502859,10.1.2.1,10.1.5.4,540,DDoS
0.008546218,10.1.3.1,10.1.5.4,540,DDoS
0.008589577,10.1.4.1,10.1.5.4,540,DDoS
0.008601579,10.1.0.1,10.1.5.4,540,DDoS
0.008601579,10.1.1.1,10.1.5.4,540,DDoS
0.008601579,10.1.2.1,10.1.5.4,540,DDoS
0.008601579,10.1.3.1,10.1.5.4,540,DDoS
0.008601579,10.1.4.1,10.1.5.4,540,DDoS
0.00882574,10.1.0.1,10.1.5.4,540,DDoS
0.008869099,10.1.1.1,10.1.5.4,540,DDoS
0.008912458,10.1.2.1,10.1.5.4,540,DDoS
0.008955817,10.1.3.1,10.1.5.4,540,DDoS
0.008999176,10.1.4.1,10.1.5.4,540,DDoS
0.009011178,10.1.0.1,10.1.5.4,540,DDoS
0.009011178,10.1.1.1,10.1.5.4,540,DDoS
0.009011178,10.1.2.1,10.1.5.4,540,DDoS
0.009011178,10.1.3.1,10.1.5.4,540,DDoS
0.009011178,10.1.4.1,10.1.5.4,540,DDoS
0.009235339,10.1.0.1,10.1.5.4,540,DDoS
0.009278698,10.1.1.1,10.1.5.4,540,DDoS
0.009322057,10.1.2.1,10.1.5.4,540,DDoS
0.009365416,10.1.3.1,10.1.5.4,540,DDoS
0.009408775,10.1.4.1,10.1.5.4,540,DDoS
0.009420777,10.1.0.1,10.1.5.4,540,DDoS
0.009420777,10.1.1.1,10.1.5.4,540,DDoS
0.009420777,10.1.2.1,10.1.5.4,540,DDoS
0.009420777,10.1.3.1,10.1.5.4,540,DDoS
0.009420777,10.1.4.1,10.1.5.4,540,DDoS
0.009644938,10.1.0.1,10.1.5.4,540,DDoS
0.009688297,10.1.1.1,10.1.5.4,540,DDoS
0.009731656,10.1.2.1,10.1.5.4,540,DDoS
0.009775015,10.1.3.1,10.1.5.4,540,DDoS
0.009818374,10.1.4.1,10.1.5.4,540,DDoS
0.009830376,10.1.0.1,10.1.5.4,540,DDoS
0.009830376,10.1.1.1,10.1.5.4,540,DDoS
0.009830376,10.1.2.1,10.1.5.4,540,DDoS
0.009830376,10.1.3.1,10.1.5.4,540,DDoS
0.009830376,10.1.4.1,10.1.5.4,540,DDoS
0.010054537,10.1.0.1,10.1.5.4,540,DDoS
0.010097896,10.1.1.1,10.1.5.4,540,DDoS
0.010141255,10.1.2.1,10.1.5.4,540,DDoS
0.010184614,10.1.3.1,10.1.5.4,540,DDoS
0.010227973,10.1.4.1,10.1.5.4,540,DDoS
0.010239975,10.1.0.1,10.1.5.4,540,DDoS
0.010239975,10.1.1.1,10.1.5.4,540,DDoS
0.010239975,10.1.2.1,10.1.5.4,540,DDoS
0.010239975,10.1.3.1,10.1.5.4,540,DDoS
0.010239975,10.1.4.1,10.1.5.4,540,DDoS
0.010464136,10.1.0.1,10.1.5.4,540,DDoS
0.010507495,10.1.1.1,10.1.5.4,540,DDoS
0.010550854,10.1.2.1,10.1.5.4,540,DDoS
0.010594213,10.1.3.1,10.1.5.4,540,DDoS
0.010637572,10.1.4.1,10.1.5.4,540,DDoS
0.010649574,10.1.0.1,10.1.5.4,540,DDoS
0.010649574,10.1.1.1,10.1.5.4,540,DDoS
0.010649574,10.1.2.1,10.1.5.4,540,DDoS
0.010649574,10.1.3.1,10.1.5.4,540,DDoS
0.010649574,10.1.4.1,10.1.5.4,540,DDoS
0.010873735,10.1.0.1,10.1.5.4,540,DDoS
0.010917094,10.1.1.1,10.1.5.4,540,DDoS
0.010960453,10.1.2.1,10.1.5.4,540,DDoS
0.011003812,10.1.3.1,10.1.5.4,540,DDoS
0.011047171,10.1.4.1,10.1.5.4,540,DDoS
0.011059173,10.1.0.1,10.1.5.4,540,DDoS
0.011059173,10.1.1.1,10.1.5.4,540,DDoS
0.011059173,10.1.2.1,10.1.5.4,540,DDoS
0.011059173,10.1.3.1,10.1.5.4,540,DDoS
0.011059173,10.1.4.1,10.1.5.4,540,DDoS
0.011283334,10.1.0.1,10.1.5.4,540,DDoS
0.011326693,10.1.1.1,10.1.5.4,540,DDoS
0.011370052,10.1.2.1,10.1.5.4,540,DDoS
0.011413411,10.1.3.1,10.1.5.4,540,DDoS
0.01145677,10.1.4.1,10.1.5.4,540,DDoS
0.011468772,10.1.0.1,10.1.5.4,540,DDoS
0.011468772,10.1.1.1,10.1.5.4,540,DDoS
0.011468772,10.1.2.1,10.1.5.4,540,DDoS
0.011468772,10.1.3.1,10.1.5.4,540,DDoS
0.011468772,10.1.4.1,10.1.5.4,540,DDoS
0.011692933,10.1.0.1,10.1.5.4,540,DDoS
0.011736292,10.1.1.1,10.1.5.4,540,DDoS
0.011779651,10.1.2.1,10.1.5.4,540,DDoS
0.01182301,10.1.3.1,10.1.5.4,540,DDoS
0.011866369,10.1.4.1,10.1.5.4,540,DDoS
0.011878371,10.1.0.1,10.1.5.4,540,DDoS
0.011878371,10.1.1.1,10.1.5.4,540,DDoS
0.011878371,10.1.2.1,10.1.5.4,540,DDoS
0.011878371,10.1.3.1,10.1.5.4,540,DDoS
0.011878371,10.1.4.1,10.1.5.4,540,DDoS
0.012102532,10.1.0.1,10.1.5.4,540,DDoS
0.012145891,10.1.1.1,10.1.5.4,540,DDoS
0.01218925,10.1.2.1,10.1.5.4,540,DDoS
0.012232609,10.1.3.1,10.1.5.4,540,DDoS
0.012275968,10.1.4.1,10.1.5.4,540,DDoS
0.01228797,10.1.0.1,10.1.5.4,540,DDoS
0.01228797,10.1.1.1,10.1.5.4,540,DDoS
0.01228797,10.1.2.1,10.1.5.4,540,DDoS
0.01228797,10.1.3.1,10.1.5.4,540,DDoS
0.01228797,10.1.4.1,10.1.5.4,540,DDoS
0.012512131,10.1.0.1,10.1.5.4,540,DDoS
0.01255549,10.1.1.1,10.1.5.4,540,DDoS
0.012598849,10.1.2.1,10.1.5.4,540,DDoS
0.012642208,10.1.3.1,10.1.5.4,540,DDoS
0.012685567,10.1.4.1,10.1.5.4,540,DDoS
0.012697569,10.1.0.1,10.1.5.4,540,DDoS
0.012697569,10.1.1.1,10.1.5.4,540,DDoS
0.012697569,10.1.2.1,10.1.5.4,540,DDoS
0.012697569,10.1.3.1,10.1.5.4,540,DDoS
0.012697569,10.1.4.1,10.1.5.4,540,DDoS
0.01292173,10.1.0.1,10.1.5.4,540,DDoS
0.012965089,10.1.1.1,10.1.5.4,540,DDoS
0.013008448,10.1.2.1,10.1.5.4,540,DDoS
0.013051807,10.1.3.1,10.1.5.4,540,DDoS
0.013095166,10.1.4.1,10.1.5.4,540,DDoS
0.013107168,10.1.0.1,10.1.5.4,540,DDoS
0.013107168,10.1.1.1,10.1.5.4,540,DDoS
0.013107168,10.1.2.1,10.1.5.4,540,DDoS
0.013107168,10.1.3.1,10.1.5.4,540,DDoS
0.013107168,10.1.4.1,10.1.5.4,540,DDoS
0.013331329,10.1.0.1,10.1.5.4,540,DDoS
0.013374688,10.1.1.1,10.1.5.4,540,DDoS
0.013418047,10.1.2.1,10.1.5.4,540,DDoS
0.013461406,10.1.3.1,10.1.5.4,540,DDoS
0.013504765,10.1.4.1,10.1.5.4,540,DDoS
0.013516767,10.1.0.1,10.1.5.4,540,DDoS
0.013516767,10.1.1.1,10.1.5.4,540,DDoS
0.013516767,10.1.2.1,10.1.5.4,540,DDoS
0.013516767,10.1.3.1,10.1.5.4,540,DDoS
0.013516767,10.1.4.1,10.1.5.4,540,DDoS
0.013740928,10.1.0.1,10.1.5.4,540,DDoS
0.013784287,10.1.1.1,10.1.5.4,540,DDoS
0.013827646,10.1.2.1,10.1.5.4,540,DDoS
0.013871005,10.1.3.1,10.1.5.4,540,DDoS
0.013914364,10.1.4.1,10.1.5.4,540,DDoS
0.013926366,10.1.0.1,10.1.5.4,540,DDoS
0.013926366,10.1.1.1,10.1.5.4,540,DDoS
0.013926366,10.1.2.1,10.1.5.4,540,DDoS
0.013926366,10.1.3.1,10.1.5.4,540,DDoS
0.013926366,10.1.4.1,10.1.5.4,540,DDoS
0.014150527,10.1.0.1,10.1.5.4,540,DDoS
0.014193886,10.1.1.1,10.1.5.4,540,DDoS
0.014237245,10.1.2.1,10.1.5.4,540,DDoS
0.014280604,10.1.3.1,10.1.5.4,540,DDoS
0.014323963,10.1.4.1,10.1.5.4,540,DDoS
0.014335965,10.1.0.1,10.1.5.4,540,DDoS
0.014335965,10.1.1.1,10.1.5.4,540,DDoS
0.014335965,10.1.2.1,10.1.5.4,540,DDoS
0.014335965,10.1.3.1,10.1.5.4,540,DDoS
0.014335965,10.1.4.1,10.1.5.4,540,DDoS
0.014560126,10.1.0.1,10.1.5.4,540,DDoS
0.014603485,10.1.1.1,10.1.5.4,540,DDoS
0.014646844,10.1.2.1,10.1.5.4,540,DDoS
0.014690203,10.1.3.1,10.1.5.4,540,DDoS
0.014733562,10.1.4.1,10.1.5.4,540,DDoS
0.014745564,10.1.0.1,10.1.5.4,540,DDoS
0.014745564,10.1.1.1,10.1.5.4,540,DDoS
0.014745564,10.1.2.1,10.1.5.4,540,DDoS
0.014745564,10.1.3.1,10.1.5.4,540,DDoS
0.014745564,10.1.4.1,10.1.5.4,540,DDoS
0.014969725,10.1.0.1,10.1.5.4,540,DDoS
0.015013084,10.1.1.1,10.1.5.4,540,DDoS
0.015056443,10.1.2.1,10.1.5.4,540,DDoS
0.015099802,10.1.3.1,10.1.5.4,540,DDoS
0.015143161,10.1.4.1,10.1.5.4,540,DDoS
0.015155163,10.1.0.1,10.1.5.4,540,DDoS
0.015155163,10.1.1.1,10.1.5.4,540,DDoS
0.015155163,10.1.2.1,10.1.5.4,540,DDoS
0.015155163,10.1.3.1,10.1.5.4,540,DDoS
0.015155163,10.1.4.1,10.1.5.4,540,DDoS
0.015379324,10.1.0.1,10.1.5.4,540,DDoS
0.015422683,10.1.1.1,10.1.5.4,540,DDoS
0.015466042,10.1.2.1,10.1.5.4,540,DDoS
0.015509401,10.1.3.1,10.1.5.4,540,DDoS
0.01555276,10.1.4.1,10.1.5.4,540,DDoS
0.015564762,10.1.0.1,10.1.5.4,540,DDoS
0.015564762,10.1.1.1,10.1.5.4,540,DDoS
0.015564762,10.1.2.1,10.1.5.4,540,DDoS
0.015564762,10.1.3.1,10.1.5.4,540,DDoS
0.015564762,10.1.4.1,10.1.5.4,540,DDoS
0.015788923,10.1.0.1,10.1.5.4,540,DDoS
0.015832282,10.1.1.1,10.1.5.4,540,DDoS
0.015875641,10.1.2.1,10.1.5.4,540,DDoS
0.015919,10.1.3.1,10.1.5.4,540,DDoS
0.015962359,10.1.4.1,10.1.5.4,540,DDoS
0.015974361,10.1.0.1,10.1.5.4,540,DDoS
0.015974361,10.1.1.1,10.1.5.4,540,DDoS
0.015974361,10.1.2.1,10.1.5.4,540,DDoS
0.015974361,10.1.3.1,10.1.5.4,540,DDoS
0.015974361,10.1.4.1,10.1.5.4,540,DDoS
0.016198522,10.1.0.1,10.1.5.4,540,DDoS
0.016241881,10.1.1.1,10.1.5.4,540,DDoS
0.01628524,10.1.2.1,10.1.5.4,540,DDoS
0.016328599,10.1.3.1,10.1.5.4,540,DDoS
0.016371958,10.1.4.1,10.1.5.4,540,DDoS
0.01638396,10.1.0.1,10.1.5.4,540,DDoS
0.01638396,10.1.1.1,10.1.5.4,540,DDoS
0.01638396,10.1.2.1,10.1.5.4,540,DDoS
0.01638396,10.1.3.1,10.1.5.4,540,DDoS
0.01638396,10.1.4.1,10.1.5.4,540,DDoS
0.016608121,10.1.0.1,10.1.5.4,540,DDoS
0.01665148,10.1.1.1,10.1.5.4,540,DDoS
0.016694839,10.1.2.1,10.1.5.4,540,DDoS
0.016738198,10.1.3.1,10.1.5.4,540,DDoS
0.016781557,10.1.4.1,10.1.5.4,540,DDoS
0.016793559,10.1.0.1,10.1.5.4,540,DDoS
0.016793559,10.1.1.1,10.1.5.4,540,DDoS
0.016793559,10.1.2.1,10.1.5.4,540,DDoS
0.016793559,10.1.3.1,10.1.5.4,540,DDoS
0.016793559,10.1.4.1,10.1.5.4,540,DDoS
0.01701772,10.1.0.1,10.1.5.4,540,DDoS
0.017061079,10.1.1.1,10.1.5.4,540,DDoS
0.017104438,10.1.2.1,10.1.5.4,540,DDoS
0.017147797,10.1.3.1,10.1.5.4,540,DDoS
0.017191156,10.1.4.1,10.1.5.4,540,DDoS
0.017203158,10.1.0.1,10.1.5.4,540,DDoS
0.017203158,10.1.1.1,10.1.5.4,540,DDoS
0.017203158,10.1.2.1,10.1.5.4,540,DDoS
0.017203158,10.1.3.1,10.1.5.4,540,DDoS
0.017203158,10.1.4.1,10.1.5.4,540,DDoS
0.017427319,10.1.0.1,10.1.5.4,540,DDoS
0.017470678,10.1.1.1,10.1.5.4,540,DDoS
0.017514037,10.1.2.1,10.1.5.4,540,DDoS
0.017557396,10.1.3.1,10.1.5.4,540,DDoS
0.017600755,10.1.4.1,10.1.5.4,540,DDoS
0.017612757,10.1.0.1,10.1.5.4,540,DDoS
0.017612757,10.1.1.1,10.1.5.4,540,DDoS
0.017612757,10.1.2.1,10.1.5.4,540,DDoS
0.017612757,10.1.3.1,10.1.5.4,540,DDoS
0.017612757,10.1.4.1,10.1.5.4,540,DDoS
0.017836918,10.1.0.1,10.1.5.4,540,DDoS
0.017880277,10.1.1.1,10.1.5.4,540,DDoS
0.017923636,10.1.2.1,10.1.5.4,540,DDoS
0.017966995,10.1.3.1,10.1.5.4,540,DDoS
0.018010354,10.1.4.1,10.1.5.4,540,DDoS
0.018022356,10.1.0.1,10.1.5.4,540,DDoS
0.018022356,10.1.1.1,10.1.5.4,540,DDoS
0.018022356,10.1.2.1,10.1.5.4,540,DDoS
0.018022356,10.1.3.1,10.1.5.4,540,DDoS
0.018022356,10.1.4.1,10.1.5.4,540,DDoS
0.018246517,10.1.0.1,10.1.5.4,540,DDoS
0.018289876,10.1.1.1,10.1.5.4,540,DDoS
0.018333235,10.1.2.1,10.1.5.4,540,DDoS
0.018376594,10.1.3.1,10.1.5.4,540,DDoS
0.018419953,10.1.4.1,10.1.5.4,540,DDoS
0.018431955,10.1.0.1,10.1.5.4,540,DDoS
0.018431955,10.1.1.1,10.1.5.4,540,DDoS
0.018431955,10.1.2.1,10.1.5.4,540,DDoS
0.018431955,10.1.3.1,10.1.5.4,540,DDoS
0.018431955,10.1.4.1,10.1.5.4,540,DDoS
0.018656116,10.1.0.1,10.1.5.4,540,DDoS
0.018699475,10.1.1.1,10.1.5.4,540,DDoS
0.018742834,10.1.2.1,10.1.5.4,540,DDoS
0.018786193,10.1.3.1,10.1.5.4,540,DDoS
0.018829552,10.1.4.1,10.1.5.4,540,DDoS
0.018841554,10.1.0.1,10.1.5.4,540,DDoS
0.018841554,10.1.1.1,10.1.5.4,540,DDoS
0.018841554,10.1.2.1,10.1.5.4,540,DDoS
0.018841554,10.1.3.1,10.1.5.4,540,DDoS
0.018841554,10.1.4.1,10.1.5.4,540,DDoS
0.019065715,10.1.0.1,10.1.5.4,540,DDoS
0.019109074,10.1.1.1,10.1.5.4,540,DDoS
0.019152433,10.1.2.1,10.1.5.4,540,DDoS
0.019195792,10.1.3.1,10.1.5.4,540,DDoS
0.019239151,10.1.4.1,10.1.5.4,540,DDoS
0.019251153,10.1.0.1,10.1.5.4,540,DDoS
0.019251153,10.1.1.1,10.1.5.4,540,DDoS
0.019251153,10.1.2.1,10.1.5.4,540,DDoS
0.019251153,10.1.3.1,10.1.5.4,540,DDoS
0.019251153,10.1.4.1,10.1.5.4,540,DDoS
0.019475314,10.1.0.1,10.1.5.4,540,DDoS
0.019518673,10.1.1.1,10.1.5.4,540,DDoS
0.019562032,10.1.2.1,10.1.5.4,540,DDoS
0.019605391,10.1.3.1,10.1.5.4,540,DDoS
0.01964875,10.1.4.1,10.1.5.4,540,DDoS
0.019660752,10.1.0.1,10.1.5.4,540,DDoS
0.019660752,10.1.1.1,10.1.5.4,540,DDoS
0.019660752,10.1.2.1,10.1.5.4,540,DDoS
0.019660752,10.1.3.1,10.1.5.4,540,DDoS
0.019660752,10.1.4.1,10.1.5.4,540,DDoS
0.019884913,10.1.0.1,10.1.5.4,540,DDoS
0.019928272,10.1.1.1,10.1.5.4,540,DDoS
0.019971631,10.1.2.1,10.1.5.4,540,DDoS
0.02001499,10.1.3.1,10.1.5.4,540,DDoS
0.020058349,10.1.4.1,10.1.5.4,540,DDoS
0.020070351,10.1.0.1,10.1.5.4,540,DDoS
0.020070351,10.1.1.1,10.1.5.4,540,DDoS
0.020070351,10.1.2.1,10.1.5.4,540,DDoS
0.020070351,10.1.3.1,10.1.5.4,540,DDoS
0.020070351,10.1.4.1,10.1.5.4,540,DDoS
0.020294512,10.1.0.1,10.1.5.4,540,DDoS
0.020337871,10.1.1.1,10.1.5.4,540,DDoS
0.02038123,10.1.2.1,10.1.5.4,540,DDoS
0.020424589,10.1.3.1,10.1.5.4,540,DDoS
0.020467948,10.1.4.1,10.1.5.4,540,DDoS
0.02047995,10.1.0.1,10.1.5.4,540,DDoS
